time_s,P_ref,P_cmd,P_fw,P_mech,P_loss,P_loss_base,P_loss_standby,P_loss_bearing,P_loss_windage,P_loss_motor,P_loss_converter,P_loss_conversion,P_loss_total,omega,rpm,soc,energy_kwh,usable_energy_kwh,torque,dc_bus_voltage_v,charge_enabled,discharge_enabled,limit_reason_code,rated_limit_w,torque_limit_w,motor_current_limit_w,converter_current_limit_w,hardware_limit_w,soc_discharge_limit_w,soc_charge_limit_w,discharge_limit_w,charge_limit_w,dc_bus_load_power_w,dc_bus_source_power_w,dc_bus_balance_power_w,dc_bus_net_power_w
77.9,1578.488,1578.488,1568.3587,-1720.0687,131.35354,131.35354,50,29.830852,51.522685,103.20412,48.505939,151.71006,283.0636,1727.1181,16492.763,0.91074204,1.035742,0.91074204,0.9959184,395.93148,1,1,8,5000,14680.869,27634.576,15837.237,5000,5000,2450.4079,5000,2450.4079,1563.9555,0,1563.9555,4.4031999
78,1579.5974,1579.5974,1569.4282,-1721.2417,131.34822,131.34822,50,29.829371,51.518848,103.2745,48.539016,151.81352,283.16174,1727.0752,16492.354,0.91069058,1.0356906,0.91069058,0.9966223,395.93201,1,1,8,5000,14680.504,27633.89,15837.259,5000,5000,2453.6222,5000,2453.6222,1565.218,0,1565.218,4.210176
78.1,1580.7114,1580.7114,1570.5019,-1722.4193,131.3429,131.3429,50,29.827889,51.515008,103.34516,48.572224,151.91738,283.26028,1727.0323,16491.944,0.91063909,1.0356391,0.91063909,0.99732894,395.93251,1,1,8,5000,14680.14,27633.204,15837.28,5000,5000,2456.8385,5000,2456.8385,1566.4847,0,1566.4847,4.0172604
78.2,1581.8302,1581.8302,1571.58,-1723.6016,131.33757,131.33757,50,29.826406,51.511166,103.4161,48.605565,152.02166,283.35923,1726.9893,16491.533,0.91058756,1.0355876,0.91058756,0.99803836,395.933,1,1,8,5000,14679.775,27632.517,15837.301,5000,5000,2460.0569,5000,2460.0569,1567.7554,0,1567.7554,3.8245606
78.3,1582.9537,1582.9537,1572.6623,-1724.7887,131.33224,131.33224,50,29.824922,51.507322,103.48732,48.63904,152.12636,283.4586,1726.9463,16491.123,0.91053601,1.035536,0.91053601,0.99875058,395.93346,1,1,8,5000,14679.409,27631.829,15837.32,5000,5000,2463.2772,5000,2463.2772,1569.0301,0,1569.0301,3.6321799
78.4,1584.0819,1584.0819,1573.749,-1725.9805,131.32691,131.32691,50,29.823437,51.503476,103.55883,48.67265,152.23148,283.55839,1726.9033,16490.712,0.91048441,1.0354844,0.91048441,0.99946562,395.93389,1,1,8,5000,14679.044,27631.142,15837.338,5000,5000,2466.4997,5000,2466.4997,1570.3088,0,1570.3088,3.4402179
78.5,1585.2149,1585.2149,1574.8401,-1727.1772,131.32158,131.32158,50,29.821951,51.499627,103.63063,48.706396,152.33703,283.6586,1726.8603,16490.301,0.91043279,1.0354328,0.91043279,1.0001835,395.9343,1,1,8,5000,14678.678,27630.453,15837.356,5000,5000,2469.7242,5000,2469.7242,1571.5914,0,1571.5914,3.2487706
78.6,1586.3525,1586.3525,1575.9357,-1728.3787,131.31624,131.31624,50,29.820464,51.495775,103.70272,48.740279,152.443,283.75924,1726.8172,16489.89,0.91038113,1.0353811,0.91038113,1.0009043,395.93469,1,1,8,5000,14678.312,27629.764,15837.372,5000,5000,2472.9507,5000,2472.9507,1572.8778,0,1572.8778,3.0579304
78.7,1587.4949,1587.4949,1577.0357,-1729.5851,131.3109,131.3109,50,29.818977,51.491922,103.77511,48.7743,152.54941,283.8603,1726.7741,16489.478,0.91032944,1.0353294,0.91032944,1.0016279,395.93505,1,1,8,5000,14677.946,27629.075,15837.387,5000,5000,2476.1794,5000,2476.1794,1574.1679,0,1574.1679,2.8677861
78.8,1588.6419,1588.6419,1578.1402,-1730.7964,131.30555,131.30555,50,29.817488,51.488066,103.84779,48.808459,152.65624,283.9618,1726.731,16489.066,0.91027771,1.0352777,0.91027771,1.0023544,395.93539,1,1,8,5000,14677.58,27628.386,15837.402,5000,5000,2479.4101,5000,2479.4101,1575.4618,0,1575.4618,2.6784234
78.9,1589.7937,1589.7937,1579.2492,-1732.0127,131.30021,131.30021,50,29.815998,51.484207,103.92076,48.842757,152.76352,284.06372,1726.6878,16488.654,0.91022595,1.035226,0.91022595,1.0030839,395.9357,1,1,8,5000,14677.213,27627.695,15837.416,5000,5000,2482.6429,5000,2482.6429,1576.7592,0,1576.7592,2.4899247
79,1590.9501,1590.9501,1580.3626,-1733.2339,131.29485,131.29485,50,29.814508,51.480346,103.99403,48.877195,152.87123,284.16608,1726.6446,16488.241,0.91017416,1.0351742,0.91017416,1.0038162,395.93599,1,1,8,5000,14676.846,27627.005,15837.428,5000,5000,2485.8778,5000,2485.8778,1578.0603,0,1578.0603,2.3023694
79.1,1592.1111,1592.1111,1581.4807,-1734.46,131.2895,131.2895,50,29.813016,51.476483,104.0676,48.911773,152.97938,284.26887,1726.6014,16487.829,0.91012234,1.0351223,0.91012234,1.0045515,395.93626,1,1,8,5000,14676.479,27626.314,15837.44,5000,5000,2489.1148,5000,2489.1148,1579.3648,0,1579.3648,2.115834
79.2,1593.2768,1593.2768,1582.6032,-1735.6912,131.28414,131.28414,50,29.811523,51.472617,104.14147,48.946491,153.08796,284.3721,1726.5581,16487.416,0.91007048,1.0350705,0.91007048,1.0052897,395.9365,1,1,8,5000,14676.112,27625.622,15837.45,5000,5000,2492.354,5000,2492.354,1580.6728,0,1580.6728,1.930392
79.3,1594.4471,1594.4471,1583.7303,-1736.9273,131.27878,131.27878,50,29.81003,51.468749,104.21564,48.98135,153.19699,284.47577,1726.5148,16487.002,0.91001858,1.0350186,0.91001858,1.0060309,395.93672,1,1,8,5000,14675.744,27624.93,15837.46,5000,5000,2495.5953,5000,2495.5953,1581.9842,0,1581.9842,1.7461143
79.4,1595.622,1595.622,1584.862,-1738.1684,131.27341,131.27341,50,29.808535,51.464878,104.2901,49.016349,153.30645,284.57987,1726.4715,16486.589,0.90996665,1.0349667,0.90996665,1.006775,395.93692,1,1,8,5000,14675.376,27624.238,15837.469,5000,5000,2498.8387,5000,2498.8387,1583.2989,0,1583.2989,1.563069
79.5,1596.8014,1596.8014,1585.9981,-1739.4145,131.26804,131.26804,50,29.80704,51.461005,104.36487,49.051489,153.41636,284.6844,1726.4282,16486.175,0.90991469,1.0349147,0.90991469,1.0075221,395.9371,1,1,8,5000,14675.008,27623.545,15837.477,5000,5000,2502.0842,5000,2502.0842,1584.6168,0,1584.6168,1.3813218
79.6,1597.9854,1597.9854,1587.1389,-1740.6656,131.26267,131.26267,50,29.805543,51.45713,104.43994,49.08677,153.52671,284.78938,1726.3848,16485.761,0.90986269,1.0348627,0.90986269,1.0082721,395.93725,1,1,8,5000,14674.64,27622.851,15837.484,5000,5000,2505.332,5000,2505.332,1585.938,0,1585.938,1.2009358
79.7,1599.1739,1599.1739,1588.2842,-1741.9217,131.2573,131.2573,50,29.804045,51.453252,104.5153,49.122191,153.63749,284.89479,1726.3414,16485.346,0.90981066,1.0348107,0.90981066,1.009025,395.93738,1,1,8,5000,14674.271,27622.157,15837.49,5000,5000,2508.5818,5000,2508.5818,1587.2622,0,1587.2622,1.021972
79.8,1600.3669,1600.3669,1589.434,-1743.1827,131.25192,131.25192,50,29.802547,51.449371,104.59096,49.157752,153.74871,285.00063,1726.298,16484.931,0.90975859,1.0347586,0.90975859,1.0097809,395.93748,1,1,8,5000,14673.902,27621.463,15837.495,5000,5000,2511.8339,5000,2511.8339,1588.5895,0,1588.5895,0.84448876
79.9,1601.5643,1601.5643,1590.5883,-1744.4487,131.24654,131.24654,50,29.801047,51.445488,104.66692,49.193454,153.86038,285.10691,1726.2545,16484.516,0.90970649,1.0347065,0.90970649,1.0105397,395.93757,1,1,8,5000,14673.533,27620.768,15837.499,5000,5000,2515.0881,5000,2515.0881,1589.9198,0,1589.9198,0.66854252
80,1602.7662,1602.7662,1591.7472,-1745.7197,131.24115,131.24115,50,29.799547,51.441603,104.74318,49.229295,153.97248,285.21363,1726.211,16484.101,0.90965435,1.0346543,0.90965435,1.0113014,395.93763,1,1,8,5000,14673.163,27620.072,15837.503,5000,5000,2518.3445,5000,2518.3445,1591.253,0,1591.253,0.49418747
80.1,1603.9724,1603.9724,1592.9106,-1746.9956,131.23576,131.23576,50,29.798045,51.437714,104.81974,49.265276,154.08501,285.32077,1726.1675,16483.685,0.90960218,1.0346022,0.90960218,1.0120661,395.93767,1,1,8,5000,14672.794,27619.377,15837.505,5000,5000,2521.6031,5000,2521.6031,1592.5891,0,1592.5891,0.32147579
80.2,1605.183,1605.183,1594.0785,-1748.2765,131.23037,131.23037,50,29.796543,51.433824,104.89659,49.301396,154.19798,285.42835,1726.124,16483.27,0.90954997,1.03455,0.90954997,1.0128337,395.93769,1,1,8,5000,14672.424,27618.68,15837.507,5000,5000,2524.864,5000,2524.864,1593.928,0,1593.928,0.15045769
80.3,1606.3979,1606.3979,1595.2508,-1749.5622,131.22497,131.22497,50,29.795039,51.429931,104.97373,49.337654,154.31139,285.53636,1726.0804,16482.853,0.90949772,1.0344977,0.90949772,1.0136041,395.93769,1,1,8,5000,14672.054,27617.983,15837.508,5000,5000,2528.127,5000,2528.127,1595.2696,0,1595.2696,-0.018818534
80.4,1607.617,1607.617,1596.4276,-1750.8528,131.21957,131.21957,50,29.793534,51.426035,105.05117,49.37405,154.42522,285.64479,1726.0368,16482.437,0.90944544,1.0344454,0.90944544,1.0143775,395.93766,1,1,8,5000,14671.683,27617.286,15837.508,5000,5000,2531.3922,5000,2531.3922,1596.6139,0,1596.6139,-0.18630639
80.5,1608.8404,1608.8404,1597.6089,-1752.1483,131.21417,131.21417,50,29.792029,51.422137,105.1289,49.410583,154.53948,285.75365,1725.9931,16482.02,0.90939313,1.0343931,0.90939313,1.0151537,395.93762,1,1,8,5000,14671.312,27616.588,15837.507,5000,5000,2534.6597,5000,2534.6597,1597.9608,0,1597.9608,-0.35196117
80.6,1610.068,1610.068,1598.7945,-1753.4487,131.20876,131.20876,50,29.790522,51.418236,105.20692,49.447253,154.65417,285.86293,1725.9494,16481.603,0.90934078,1.0343408,0.90934078,1.0159328,395.93755,1,1,8,5000,14670.941,27615.89,15837.505,5000,5000,2537.9295,5000,2537.9295,1599.3102,0,1599.3102,-0.51573986
80.7,1611.2998,1611.2998,1599.9845,-1754.7538,131.20335,131.20335,50,29.789014,51.414332,105.28523,49.484058,154.76929,285.97263,1725.9057,16481.186,0.90928839,1.0342884,0.90928839,1.0167148,395.93747,1,1,8,5000,14670.57,27615.191,15837.502,5000,5000,2541.2014,5000,2541.2014,1600.6621,0,1600.6621,-0.6776011
80.8,1612.5357,1612.5357,1601.1789,-1756.0638,131.19793,131.19793,50,29.787506,51.410426,105.36383,49.520998,154.88482,286.08276,1725.862,16480.768,0.90923597,1.034236,0.90923597,1.0174995,395.93736,1,1,8,5000,14670.199,27614.492,15837.499,5000,5000,2544.4757,5000,2544.4757,1602.0164,0,1602.0164,-0.83750508
80.9,1613.7756,1613.7756,1602.3777,-1757.3784,131.19251,131.19251,50,29.785996,51.406518,105.44271,49.558072,155.00078,286.19329,1725.8182,16480.35,0.90918351,1.0341835,0.90918351,1.0182871,395.93724,1,1,8,5000,14669.827,27613.792,15837.495,5000,5000,2547.7522,5000,2547.7522,1603.3731,0,1603.3731,-0.99541356
81,1615.0196,1615.0196,1603.5807,-1758.6979,131.18709,131.18709,50,29.784485,51.402607,105.52187,49.59528,155.11715,286.30424,1725.7744,16479.932,0.90913101,1.034131,0.90913101,1.0190775,395.93709,1,1,8,5000,14669.455,27613.091,15837.49,5000,5000,2551.0309,5000,2551.0309,1604.732,0,1604.732,-1.1512897
81.1,1616.2675,1616.2675,1604.788,-1760.022,131.18167,131.18167,50,29.782973,51.398693,105.60132,49.632619,155.23394,286.4156,1725.7306,16479.513,0.90907847,1.0340785,0.90907847,1.0198706,395.93693,1,1,8,5000,14669.082,27612.391,15837.484,5000,5000,2554.312,5000,2554.312,1606.0931,0,1606.0931,-1.3050982
81.2,1617.5194,1617.5194,1605.9996,-1761.3507,131.17624,131.17624,50,29.78146,51.394776,105.68104,49.67009,155.35113,286.52737,1725.6867,16479.094,0.9090259,1.0340259,0.9090259,1.0206666,395.93674,1,1,8,5000,14668.71,27611.689,15837.477,5000,5000,2557.5953,5000,2557.5953,1607.4564,0,1607.4564,-1.4568051
81.3,1618.7752,1618.7752,1607.2153,-1762.6841,131.1708,131.1708,50,29.779946,51.390857,105.76104,49.707691,155.46873,286.63954,1725.6428,16478.675,0.9089733,1.0339733,0.9089733,1.0214652,395.93654,1,1,8,5000,14668.337,27610.987,15837.47,5000,5000,2560.881,5000,2560.881,1608.8217,0,1608.8217,-1.6063776
81.4,1620.0348,1620.0348,1608.4353,-1764.022,131.16537,131.16537,50,29.778431,51.386935,105.84132,49.745421,155.58674,286.75211,1725.5989,16478.255,0.90892065,1.0339207,0.90892065,1.0222665,395.93632,1,1,8,5000,14667.964,27610.285,15837.462,5000,5000,2564.1689,5000,2564.1689,1610.1891,0,1610.1891,-1.7537843
81.5,1621.2982,1621.2982,1609.6593,-1765.3645,131.15993,131.15993,50,29.776915,51.383011,105.92187,49.783278,155.70515,286.86507,1725.5549,16477.836,0.90886797,1.033868,0.90886797,1.0230706,395.93608,1,1,8,5000,14667.59,27609.582,15837.453,5000,5000,2567.4592,5000,2567.4592,1611.5583,0,1611.5583,-1.8989952
81.6,1622.5653,1622.5653,1610.8875,-1766.7115,131.15448,131.15448,50,29.775398,51.379084,106.00269,49.821263,155.82395,286.97843,1725.5109,16477.416,0.90881525,1.0338153,0.90881525,1.0238773,395.93582,1,1,8,5000,14667.217,27608.879,15837.443,5000,5000,2570.7517,5000,2570.7517,1612.9295,0,1612.9295,-2.0419811
81.7,1623.8362,1623.8362,1612.1197,-1768.0629,131.14903,131.14903,50,29.773879,51.375154,106.08377,49.859373,155.94315,287.09218,1725.4669,16476.995,0.9087625,1.0337625,0.9087625,1.0246866,395.93555,1,1,8,5000,14666.843,27608.175,15837.433,5000,5000,2574.0466,5000,2574.0466,1614.3024,0,1614.3024,-2.1827143
81.8,1625.1106,1625.1106,1613.356,-1769.4187,131.14358,131.14358,50,29.77236,51.371221,106.16512,49.897608,156.06273,287.20631,1725.4228,16476.574,0.9087097,1.0337097,0.9087097,1.0254986,395.93525,1,1,8,5000,14666.469,27607.47,15837.422,5000,5000,2577.3439,5000,2577.3439,1615.6772,0,1615.6772,-2.3211681
81.9,1626.3887,1626.3887,1614.5962,-1770.7789,131.13813,131.13813,50,29.770839,51.367286,106.24673,49.935965,156.1827,287.32083,1725.3787,16476.153,0.90865687,1.0336569,0.90865687,1.0263132,395.93494,1,1,8,5000,14666.094,27606.765,15837.41,5000,5000,2580.6435,5000,2580.6435,1617.0535,0,1617.0535,-2.4573167
82,1627.6703,1627.6703,1615.8404,-1772.1434,131.13267,131.13267,50,29.769318,51.363348,106.32861,49.974444,156.30305,287.43572,1725.3346,16475.732,0.908604,1.033604,0.908604,1.0271303,395.93462,1,1,8,5000,14665.719,27606.06,15837.398,5000,5000,2583.9454,5000,2583.9454,1618.4315,0,1618.4315,-2.5911356
82.1,1628.9553,1628.9553,1617.0884,-1773.5122,131.1272,131.1272,50,29.767795,51.359408,106.41073,50.013044,156.42378,287.55098,1725.2905,16475.31,0.9085511,1.0335511,0.9085511,1.0279499,395.93427,1,1,8,5000,14665.344,27605.354,15837.385,5000,5000,2587.2497,5000,2587.2497,1619.811,0,1619.811,-2.7226012
82.2,1630.2438,1630.2438,1618.3403,-1774.8852,131.12174,131.12174,50,29.766272,51.355464,106.49311,50.051763,156.54487,287.66661,1725.2463,16474.888,0.90849815,1.0334982,0.90849815,1.0287721,395.93391,1,1,8,5000,14664.969,27604.647,15837.371,5000,5000,2590.5564,5000,2590.5564,1621.192,0,1621.192,-2.8516907
82.3,1631.5357,1631.5357,1619.596,-1776.2624,131.11627,131.11627,50,29.764747,51.351518,106.57574,50.090599,156.66634,287.78261,1725.202,16474.466,0.90844517,1.0334452,0.90844517,1.0295967,395.93353,1,1,8,5000,14664.593,27603.94,15837.356,5000,5000,2593.8654,5000,2593.8654,1622.5744,0,1622.5744,-2.9783824
82.4,1632.8308,1632.8308,1620.8555,-1777.6437,131.11079,131.11079,50,29.763221,51.34757,106.65862,50.129551,156.78817,287.89896,1725.1578,16474.043,0.90839215,1.0333921,0.90839215,1.0304238,395.93314,1,1,8,5000,14664.217,27603.233,15837.341,5000,5000,2597.1768,5000,2597.1768,1623.9581,0,1623.9581,-3.1026556
82.5,1634.1292,1634.1292,1622.1186,-1779.029,131.10531,131.10531,50,29.761694,51.343618,106.74174,50.168618,156.91036,288.01567,1725.1135,16473.62,0.90833909,1.0333391,0.90833909,1.0312533,395.93274,1,1,8,5000,14663.841,27602.525,15837.326,5000,5000,2600.4906,5000,2600.4906,1625.3431,0,1625.3431,-3.2244902
82.6,1635.4309,1635.4309,1623.3855,-1780.4184,131.09983,131.09983,50,29.760166,51.339664,106.8251,50.207798,157.0329,288.13273,1725.0692,16473.197,0.90828599,1.033286,0.90828599,1.0320852,395.93231,1,1,8,5000,14663.465,27601.816,15837.309,5000,5000,2603.8068,5000,2603.8068,1626.7293,0,1626.7293,-3.3438671
82.7,1636.7356,1636.7356,1624.6559,-1781.8117,131.09434,131.09434,50,29.758637,51.335707,106.9087,50.24709,157.15579,288.25013,1725.0248,16472.774,0.90823286,1.0332329,0.90823286,1.0329195,395.93188,1,1,8,5000,14663.088,27601.107,15837.293,5000,5000,2607.1255,5000,2607.1255,1628.1167,0,1628.1167,-3.460768
82.8,1638.0435,1638.0435,1625.9299,-1783.2089,131.08885,131.08885,50,29.757106,51.331747,106.99254,50.286492,157.27903,288.36788,1724.9804,16472.35,0.90817968,1.0331797,0.90817968,1.033756,395.93143,1,1,8,5000,14662.711,27600.397,15837.275,5000,5000,2610.4465,5000,2610.4465,1629.5051,0,1629.5051,-3.5751754
82.9,1639.3543,1639.3543,1627.2074,-1784.61,131.08336,131.08336,50,29.755575,51.327784,107.0766,50.326002,157.4026,288.48596,1724.936,16471.926,0.90812647,1.0331265,0.90812647,1.0345949,395.93096,1,1,8,5000,14662.334,27599.687,15837.257,5000,5000,2613.7699,5000,2613.7699,1630.8945,0,1630.8945,-3.6870726
83,1640.6682,1640.6682,1628.4884,-1786.0149,131.07786,131.07786,50,29.754042,51.323819,107.16089,50.36562,157.52651,288.60437,1724.8916,16471.501,0.90807322,1.0330732,0.90807322,1.035436,395.93048,1,1,8,5000,14661.956,27598.976,15837.238,5000,5000,2617.0958,5000,2617.0958,1632.2848,0,1632.2848,-3.7964434
83.1,1641.9849,1641.9849,1629.7727,-1787.4235,131.07236,131.07236,50,29.752509,51.319851,107.24541,50.405342,157.65075,288.72311,1724.8471,16471.076,0.90801992,1.0330199,0.90801992,1.0362794,395.92999,1,1,8,5000,14661.578,27598.265,15837.219,5000,5000,2620.424,5000,2620.424,1633.676,0,1633.676,-3.9032727
83.2,1643.3045,1643.3045,1631.0605,-1788.8358,131.06685,131.06685,50,29.750974,51.31588,107.33015,50.445169,157.77531,288.84217,1724.8025,16470.651,0.90796659,1.0329666,0.90796659,1.037125,395.92948,1,1,8,5000,14661.2,27597.553,15837.199,5000,5000,2623.7548,5000,2623.7548,1635.068,0,1635.068,-4.0075457
83.3,1644.6269,1644.6269,1632.3515,-1790.2517,131.06134,131.06134,50,29.749438,51.311906,107.4151,50.485097,157.9002,288.96154,1724.758,16470.225,0.90791322,1.0329132,0.90791322,1.0379727,395.92896,1,1,8,5000,14660.822,27596.841,15837.179,5000,5000,2627.0879,5000,2627.0879,1636.4607,0,1636.4607,-4.1092485
83.4,1645.952,1645.952,1633.6457,-1791.6711,131.05583,131.05583,50,29.747901,51.307929,107.50027,50.525126,158.02539,289.08122,1724.7134,16469.8,0.90785981,1.0328598,0.90785981,1.0388225,395.92843,1,1,8,5000,14660.443,27596.128,15837.158,5000,5000,2630.4235,5000,2630.4235,1637.8541,0,1637.8541,-4.2083678
83.5,1647.2797,1647.2797,1634.9432,-1793.0941,131.05031,131.05031,50,29.746363,51.30395,107.58564,50.565253,158.1509,289.20121,1724.6688,16469.374,0.90780637,1.0328064,0.90780637,1.0396745,395.92789,1,1,8,5000,14660.064,27595.414,15837.137,5000,5000,2633.7616,5000,2633.7616,1639.2481,0,1639.2481,-4.304891
83.6,1648.6101,1648.6101,1636.2438,-1794.5205,131.04479,131.04479,50,29.744823,51.299968,107.67123,50.605477,158.2767,289.3215,1724.6241,16468.947,0.90775288,1.0327529,0.90775288,1.0405285,395.92733,1,1,8,5000,14659.684,27594.7,15837.115,5000,5000,2637.1021,5000,2637.1021,1640.6426,0,1640.6426,-4.3988058
83.7,1649.943,1649.943,1637.5474,-1795.9502,131.03927,131.03927,50,29.743283,51.295982,107.75701,50.645796,158.40281,289.44207,1724.5794,16468.52,0.90769935,1.0326994,0.90769935,1.0413845,395.92676,1,1,8,5000,14659.305,27593.986,15837.093,5000,5000,2640.4451,5000,2640.4451,1642.0375,0,1642.0375,-4.490101
83.8,1651.2784,1651.2784,1638.8541,-1797.3833,131.03374,131.03374,50,29.741741,51.291995,107.843,50.686209,158.52921,289.56294,1724.5347,16468.093,0.90764578,1.0326458,0.90764578,1.0422425,395.92619,1,1,8,5000,14658.925,27593.271,15837.071,5000,5000,2643.7906,5000,2643.7906,1643.4328,0,1643.4328,-4.5787654
83.9,1652.6162,1652.6162,1640.1637,-1798.8196,131.0282,131.0282,50,29.740199,51.288004,107.92918,50.726713,158.65589,289.68409,1724.4899,16467.666,0.90759218,1.0325922,0.90759218,1.0431024,395.9256,1,1,8,5000,14658.545,27592.555,15837.047,5000,5000,2647.1386,5000,2647.1386,1644.8285,0,1644.8285,-4.6647888
84,1653.9563,1653.9563,1641.4763,-1800.2591,131.02266,131.02266,50,29.738655,51.28401,108.01555,50.767307,158.78285,289.80552,1724.4451,16467.238,0.90753853,1.0325385,0.90753853,1.0439643,395.925,1,1,8,5000,14658.164,27591.839,15837.024,5000,5000,2650.489,5000,2650.489,1646.2244,0,1646.2244,-4.7481614
84.1,1655.2987,1655.2987,1642.7916,-1801.7017,131.01712,131.01712,50,29.73711,51.280014,108.1021,50.807989,158.91009,289.92722,1724.4003,16466.81,0.90748484,1.0324848,0.90748484,1.044828,395.92439,1,1,8,5000,14657.784,27591.122,15837,5000,5000,2653.8419,5000,2653.8419,1647.6205,0,1647.6205,-4.8288738
84.2,1656.6434,1656.6434,1644.1098,-1803.1474,131.01158,131.01158,50,29.735563,51.276014,108.18884,50.848757,159.0376,290.04918,1724.3554,16466.381,0.90743112,1.0324311,0.90743112,1.0456936,395.92377,1,1,8,5000,14657.402,27590.405,15836.976,5000,5000,2657.1973,5000,2657.1973,1649.0167,0,1649.0167,-4.9069172
84.3,1657.9902,1657.9902,1645.4307,-1804.5961,131.00603,131.00603,50,29.734016,51.272012,108.27576,50.889609,159.16537,290.1714,1724.3105,16465.953,0.90737735,1.0323773,0.90737735,1.046561,395.92314,1,1,8,5000,14657.021,27589.687,15836.951,5000,5000,2660.5552,5000,2660.5552,1650.413,0,1650.413,-4.9822833
84.4,1659.3391,1659.3391,1646.7543,-1806.0477,131.00047,131.00047,50,29.732468,51.268007,108.36286,50.930544,159.2934,290.29388,1724.2656,16465.523,0.90732354,1.0323235,0.90732354,1.0474301,395.9225,1,1,8,5000,14656.639,27588.968,15836.926,5000,5000,2663.9157,5000,2663.9157,1651.8092,0,1651.8092,-5.0549642
84.5,1660.69,1660.69,1648.0804,-1807.5021,130.99492,130.99492,50,29.730918,51.263999,108.45013,50.971559,159.42169,290.4166,1724.2206,16465.094,0.9072697,1.0322697,0.9072697,1.048301,395.92185,1,1,8,5000,14656.257,27588.249,15836.9,5000,5000,2667.2786,5000,2667.2786,1653.2054,0,1653.2054,-5.1249526
84.6,1662.0429,1662.0429,1649.4091,-1808.9593,130.98936,130.98936,50,29.729367,51.259988,108.53756,51.012653,159.55021,290.53957,1724.1756,16464.664,0.90721581,1.0322158,0.90721581,1.0491735,395.9212,1,1,8,5000,14655.875,27587.53,15836.874,5000,5000,2670.644,5000,2670.644,1654.6014,0,1654.6014,-5.1922416
84.7,1663.3977,1663.3977,1650.7403,-1810.4193,130.98379,130.98379,50,29.727815,51.255974,108.62516,51.053824,159.67898,290.66277,1724.1306,16464.234,0.90716188,1.0321619,0.90716188,1.0500477,395.92053,1,1,8,5000,14655.493,27586.81,15836.848,5000,5000,2674.012,5000,2674.012,1655.9971,0,1655.9971,-5.2568246
